"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:2001242","regulation of intrinsic apoptotic signaling pathway",189,-0.368903933935121,-1.59640202286502,9.48677648417042e-05,0.00401267124346977,0.00332841840458106,4896,"tags=27%, list=13%, signal=24%","MIR132/TREM2/S100A8/PIK3CB/USP47/ENO1/NKX3-1/SIRT1/PARP1/MAGEA3/LRRK2/HDAC1/XBP1/DDIAS/FLCN/TXNDC12/CD74/FGF2/HELLS/RACK1/RPS3/PRKN/FCGR2B/RPL26/IL10/ARMC10/CAV1/HYOU1/ZNF385A/PTTG1IP/FBH1/NONO/MIR92A1/URI1/MSX1/PARK7/FYN/FBXO7/SOD2/CTNNB1/MCL1/YBX3/NCK1/PLAGL2/SGMS1/TP53/CLU/HNRNPK/SOD1/IL20RA/CD44"
"GO:0001938","positive regulation of endothelial cell proliferation",107,-0.438378193004098,-1.75812065899806,0.000106509066029824,0.00446814262246426,0.00370622142621467,4896,"tags=34%, list=13%, signal=29%","MIR132/MIR29A/MIR495/CCL11/FGFBP1/HMGB2/EGR3/F3/PDCL3/SIRT1/NRAS/FGF2/PLCG1/MIR135B/PRKD2/GATA2/IL10/AKT3/FGF7/MIR27A/MIR101-1/CCR3/GHSR/CCL24/CDH13/TEK/AGGF1/SEMA5A/SP1/PRKCA/APLN/EGF/STAT3/PROX1/FGFR1/TNFSF12"
"GO:0006403","RNA localization",200,-0.370050482294247,-1.61541012208465,0.000109781781812357,0.00456799316516781,0.0037890451523255,4729,"tags=25%, list=13%, signal=22%","TPR/XPOT/HNRNPA2B1/FUBP3/ATM/SEH1L/CCT3/CKAP5/RUVBL1/ALYREF/UPF3A/SHQ1/HNRNPU/CETN2/PCID2/NDC1/NUP98/CCT8/SRSF7/NUP43/CCT4/NXT2/NUP160/ZNF385A/RAN/AHCTF1/FXR1/LRPPRC/HNRNPA1/SSB/FMR1/NUP214/NCBP2/PNPT1/KPNB1/CCT5/NUP155/XPO5/FBL/ZC3H11A/ZC3H11B/PUM2/RFTN2/UPF1/QKI/NAF1/NUP37/NUP54/SRSF3/ZFP36L1"
"GO:0050685","positive regulation of mRNA processing",38,-0.603518749473309,-1.99815653061669,0.000114989291416824,0.00472699665732226,0.00392093488800738,4139,"tags=26%, list=11%, signal=23%","UPF3A/NUP98/NCBP2/CDC73/PRDX6/RBMXL1/RBMX/UPF1/CLNS1A/NCL"
"GO:2001251","negative regulation of chromosome organization",101,-0.432131839048617,-1.72182440581998,0.000116373891915319,0.00472699665732226,0.00392093488800738,7568,"tags=42%, list=20%, signal=33%","DCP2/PSMG2/SKA3/XRN1/HNRNPC/ERCC1/SPC25/CDK5RAP2/CDC20/ZWINT/NUF2/MAD2L1/TPR/BIRC5/ATM/PARP1/KNTC1/HNRNPU/INCENP/TNKS2/PCID2/BUB1B/CCNB1/KNL1/AURKB/ERCC4/TENT4B/ESPL1/TOP2A/POT1/HNRNPA1/RAD21/SUB1/GNL3L/TRIP13/CENPF/BUB1/FBXO5/TP53/SKA1/SMARCA5/NDC80"
"GO:0071826","protein-RNA complex organization",230,-0.350096029444806,-1.54778000973242,0.000115982374068953,0.00472699665732226,0.00392093488800738,8932,"tags=38%, list=24%, signal=29%","DHX9/RRS1/SF1/MDN1/DDX39B/RBM5/PRPF19/SRSF5/SMN1/EIF2S2/RNU5E-1/SF3B6/EIF3J/RPS19/PRKRA/TAF12-DT/WDR77/NCBP1/GEMIN4/CELF2/RRP7BP/RPL10L/RPSA/PRKDC/NOPCHAP1/SRSF6/MRTO4/RPS14/SF3B1/SNRPD3/PRPF3/EIF3I/NOP2/RNVU1-3/RNVU1-19/GCFC2/RPL38/RNVU1-8/EIF3F/ATM/MRPS7/LSM2/DENR/LUC7L/RUVBL1/RRP7A/DDX20/PTGES3/SHQ1/RNU5D-1/EIF5/LOC102724159/SF3B3/SF3A1/RBMX2/LOC100128988/WEE2-AS1/USP39/EIF3M/RPS5/EIF2S3/EIF3A/RPL13A/FASTKD2/EIF2S3B/CRNKL1/KIF5B/SETX/RPS27/RPL11/PWP2/SNRNP200/SNRPE/EIF3D/RPL5/GEMIN5/RPS15/EIF3E/PSIP1/U2AF2/EIF3L/EIF3H/NOP53/CLNS1A/NAF1/RPSA2/EIF2D"
"GO:0051170","import into nucleus",171,-0.383966241077513,-1.64064728112766,0.000125482317902155,0.00505683860648212,0.0041945311902146,4351,"tags=26%, list=12%, signal=23%","IPO9/GLI3/SMO/FAM53B/SPG11/TNPO1/MAVS/MAPK14/LRRK2/XBP1/NFATC3/NUP98/RPL23/MBTPS1/STK3/KPNA3/RAN/PTTG1IP/PRKAG1/DRD1/MED1/CDAN1/HNRNPA1/APPL1/KPNA4/STK4/NFKBIA/RGPD2/NOTCH1/RGPD1/NUP214/KPNB1/APPL2/ZIC1/IPO7/NUP155/IPO11/IPO5/IPO8/CDH1/TP53/STAT3/ECT2/CDK1/NUP54"
"GO:0043542","endothelial cell migration",286,-0.337583341682517,-1.52977279496772,0.000129835832119082,0.00519140459988642,0.00430615058335738,4896,"tags=25%, list=13%, signal=22%","MIR132/MIR196A1/MIR20A/MIR29A/MIR31/MIR495/MIR497/MIR505/FGFBP1/THBS1/PIK3CB/EGR3/KLF4/NR2E1/PATZ1/SIRT1/PTP4A3/TNF/MECP2/AMOT/RHOJ/PDCD10/BSG/EDN2/FGF2/MIR221/WNT7A/PLCG1/MIR135B/P2RX4/PRKD2/MIR26A1/GATA2/ANGPT2/MIR424/VSTM4/AKT3/MIR27A/MIR101-1/MIR92A1/MIR30A/ZEB2/CDH13/CALR/TEK/NOTCH1/CDH5/ROCK2/SRF/CCN3/SEMA5A/ADAMTS9/SP1/GAB1/PTK2B/TMSB4X/FGF1/EMP2/SASH1/EFNB2/PRKCA/RGCC/ATOH8/PLPP3/PRKX/SPRED1/TGFBR3/EGF/PROX1/FGFR1/GLUL/TNFSF12"
"GO:0010595","positive regulation of endothelial cell migration",133,-0.400872118895657,-1.65819264830395,0.000137272973260766,0.00544622540425273,0.00451751857332249,4896,"tags=29%, list=13%, signal=26%","MIR132/MIR29A/MIR31/FGFBP1/THBS1/PIK3CB/SIRT1/AMOT/RHOJ/BSG/FGF2/MIR221/WNT7A/PLCG1/MIR135B/P2RX4/PRKD2/GATA2/AKT3/MIR27A/MIR101-1/MIR30A/CALR/TEK/ROCK2/SEMA5A/SP1/GAB1/PTK2B/TMSB4X/FGF1/SASH1/PRKCA/ATOH8/PLPP3/TGFBR3/EGF/PROX1/FGFR1"
"GO:0007088","regulation of mitotic nuclear division",121,-0.422433410313598,-1.72305139435199,0.000143956456242833,0.00562419193168564,0.00466513771014339,6387,"tags=37%, list=17%, signal=31%","SPC25/ANAPC7/CDK5RAP2/CDC20/ZWINT/UBE2C/NUF2/MAD2L1/NUP62/TPR/BIRC5/ATM/NEK2/TNF/KNTC1/MKI67/INCENP/PCID2/BUB1B/CCNB1/KNL1/AURKB/TGFA/SPHK1/CDC16/DLGAP5/CUL3/ESPL1/DMRT1/EREG/RAD21/TRIP13/CENPF/RB1/BUB1/RGCC/FBXO5/NUSAP1/EGF/SKA1/TOM1L1/NDC80/BTC/KIF20B/CDCA2"
"GO:0045765","regulation of angiogenesis",360,-0.305393589255202,-1.41120218559767,0.000143082589578438,0.00562419193168564,0.00466513771014339,4896,"tags=26%, list=13%, signal=23%","MIR132/MIR20A/MIR217/MIR222/MIR29A/MIR30B/MIR30E/MIR31/MIR495/MIR505/CCL11/TNMD/THBS1/PIK3CB/KLF4/HTN1/CAMP/F3/BTG1/PDCL3/NR2E1/TAFA5/NPR1/SIRT1/TNF/ROCK1/MECP2/SPRY2/AMOT/RHOJ/PDCD10/XBP1/ISM1/DLL1/SPHK1/FOXC1/FGF2/MIR221/PLCG1/HIPK1/PRKD2/PRKCB/GATA2/IL6/IL10/ANGPT2/AQP1/MIR424/CTSH/AKT3/ERAP1/HK2/MIR185/TNFAIP3/TJP1/MIR92A1/MIR30A/CCR3/GHSR/MIR1298/CCL24/TEK/AGGF1/CDH5/ROCK2/CX3CR1/ITGB8/SEMA5A/ADAMTS9/CNMD/SP1/CXCR4/GAB1/PTK2B/BRCA1/FGF1/HLA-G/EMP2/FYN/CX3CL1/CTNNB1/SASH1/PRKCA/RGCC/NAXE/CXCL10/EPN2/QKI/PIK3R6/SPRED1/STAT3/SLC39A12/GLUL/TNFSF12"
"GO:0007062","sister chromatid cohesion",58,-0.526242935307936,-1.89568409614087,0.000151187081238321,0.00583272721258381,0.00483811292411726,6516,"tags=43%, list=17%, signal=36%","ESCO1/BOD1/CDC20/CTCF/TENT4A/SMC5/NIPBL/SGO2/AXIN2/PDS5A/BUB1B/ESPL1/RAD21/PDS5B/SLF2/NAA50/HORMAD2/RB1/MACROH2A1/ESCO2/CTNNB1/BUB1/STAG2/MEIKIN/DSCC1"
"GO:0043489","RNA stabilization",79,-0.46828446578476,-1.78627583938026,0.000151573411346942,0.00583272721258381,0.00483811292411726,6853,"tags=39%, list=18%, signal=32%","TAF15/TRAF2/ZFP36/HNRNPC/METTL1/DKC1/ANGEL2/NSUN2/TRAF3IP2/TENT4A/DAZ1/DAZ3/DAZ2/DAZ4/AXIN2/PABPC1/TENT5B/HNRNPU/MAPK14/RBM46/TENT4B/DAZL/HNRNPD/TENT5C/METTL16/SYNCRIP/TRDMT1/YBX3/VIP/QKI/NAF1"
"GO:0042255","ribosome assembly",57,-0.534263917010462,-1.91820661392067,0.000163215632090612,0.00623386272417724,0.00517084559482668,7114,"tags=53%, list=19%, signal=43%","RRP7BP/RPL10L/RPSA/PRKDC/MRTO4/RPS14/C1QBP/NOP2/DDX3X/RPL38/MRPS7/RRP7A/NIP7/EIF5/LOC102724159/MTERF3/MPV17L2/RPS5/EFL1/FASTKD2/RPS27/RPL11/PWP2/NPM1/RPL5/RPS15/NOA1/EIF2A/NOP53/RPSA2"
"GO:0045616","regulation of keratinocyte differentiation",40,-0.586781834764731,-1.9647319874042,0.00016825795603907,0.00637884606672565,0.00529110593922473,7189,"tags=55%, list=19%, signal=45%","NME2/PKP1/EXTL3/ZFP36/SRSF6/ABCA12/CD109/VDR/EZH2/ROCK1/FOXC1/TRIM16/TP63/MED1/ERRFI1/NOTCH1/ROCK2/SGPP1/MACROH2A1/HOXA7/PLAAT4/ZFP36L1"
"GO:0031647","regulation of protein stability",383,-0.304204882091145,-1.41470728756046,0.000172326006129538,0.0064850330836101,0.00537918562477109,4576,"tags=21%, list=12%, signal=19%","USP47/IFT80/CCT3/TBX3/RUVBL1/PDCL3/PTGES3/SIRT1/SMO/FBXL3/TRIM37/ZSWIM7/USP37/NR1D1/UTP25/FBXO4/PDCD10/LAMP2/LRRK2/SEL1L/XBP1/VHL/SPAG1/TESC/CD74/PRKN/USP17L8/RPL23/QRSL1/BAG4/CUL3/CCT8/B4GALT5/STK3/CTSH/CCT4/CRTAP/MAPK1/TMEM183BP/MIR101-1/USP18/CREB1/BAG1/URI1/RPL11/CALR/STK4/PPARGC1A/PER3/GNL3L/ATP1B2/RPL5/TBL1Y/USP9X/NAA15/MSX1/CCT5/PARK7/UXT/CDC73/CCDC88C/RABL3/HSPD1/SAXO1/USP8/DAZAP2/ABTB3/UFL1/FBXO7/FAM107A/PLPP3/USP1/PTEN/NOP53/TP53/TOMM7/CLU/NDC80/ASPH/USP28/CREBL2/RASSF2"
"GO:0033260","nuclear DNA replication",41,-0.590195725011483,-1.9847211404713,0.000174872609661204,0.00653283223537257,0.00541883392058114,9118,"tags=49%, list=24%, signal=37%","ATAD5/BRCA2/DACH1/MCM2/AICDA/ZMPSTE24/MCM6/CDT1/RTF2/MCM4/GMNN/INO80/CDC45/DBF4/TIPIN/NUGGC/UPF1/GINS1/POLA1/FGFR1"
"GO:0007064","mitotic sister chromatid cohesion",31,-0.63206441680509,-1.9960284162092,0.000179050979535974,0.00659268282924542,0.00546847861013693,6516,"tags=52%, list=17%, signal=43%","ESCO1/BOD1/CDC20/SMC5/NIPBL/PDS5A/RAD21/PDS5B/SLF2/NAA50/RB1/MACROH2A1/ESCO2/BUB1/STAG2/DSCC1"
