"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",41,-0.582431486574757,-1.95529317508827,0.000168143623119752,0.00515821243828659,0.00445908895268341,4723,"tags=39%, list=13%, signal=34%","FAR1/DBT/ALDH2/AKR1C4/ADH5/ALDH7A1/RDH11/ALDH5A1/ALDH4A1/DLD/DHRS4/ALDH9A1/ALDH1L1/ALDH3B1/BCKDHB/ALDH6A1"
"GO:0042393","histone binding",248,-0.337309636922608,-1.50523912107595,0.000179247933634816,0.00532702452770969,0.00460502092660498,4564,"tags=21%, list=12%, signal=19%","CHD6/SET/WDR5B/L3MBTL3/EZH2/IPO9/SIRT1/USP16/MORC4/RBBP4/SUZ12/INO80/L3MBTL2/CKS1B/ASF1B/SETSIP/CTSL/FGF2/L3MBTL4/ZCWPW2/CHD1/PRKCB/CBX3/CBX2/CBX6/ZMYND11/BRD7/PHC2/PARP9/PWWP2A/FMR1/NPM1/PHF19/USP51/HAT1/UHRF1/FH/APLF/ANP32E/PHF6/IPO7/ASF1A/ANP32B/ATAD2/PHF13/DTX3L/AASS/PHC3/SMARCA5/RBBP7/NCAPG2/DEK"
"GO:0042625","ATPase-coupled ion transmembrane transporter activity",24,0.689490587266886,1.87830169670094,0.000213475835466404,0.00580044341510144,0.00501427451125599,3889,"tags=50%, list=10%, signal=45%","ATP6V1B2/ATP6V1A/ATP6V0D1/ATP6V0B/ATP6V1F/ATP6V0C/ATP6V0A4/ATP6V1G1/ATP6V1H/ATP6V0A1/ATP6V1C1/ATP6V1G2"
"GO:0044769","ATPase activity, coupled to transmembrane movement of ions, rotational mechanism",24,0.689490587266886,1.87830169670094,0.000213475835466404,0.00580044341510144,0.00501427451125599,3889,"tags=50%, list=10%, signal=45%","ATP6V1B2/ATP6V1A/ATP6V0D1/ATP6V0B/ATP6V1F/ATP6V0C/ATP6V0A4/ATP6V1G1/ATP6V1H/ATP6V0A1/ATP6V1C1/ATP6V1G2"
"GO:0046961","proton-transporting ATPase activity, rotational mechanism",24,0.689490587266886,1.87830169670094,0.000213475835466404,0.00580044341510144,0.00501427451125599,3889,"tags=50%, list=10%, signal=45%","ATP6V1B2/ATP6V1A/ATP6V0D1/ATP6V0B/ATP6V1F/ATP6V0C/ATP6V0A4/ATP6V1G1/ATP6V1H/ATP6V0A1/ATP6V1C1/ATP6V1G2"
"GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",478,-0.286868721675901,-1.35753106390096,0.000226625848448238,0.00598669949650762,0.00517528618824777,4862,"tags=23%, list=13%, signal=20%","ATOH1/OTX2/SIX3/TFAP2B/SHOX/ZNF729/NFYB/EGR3/KLF4/PAX8/TBX19/MSGN1/ZNF24/CEBPB/TBX3/SMAD4/NRF1/NR2E1/PTF1A/ZFX/MYBL1/EBF2/HOXD10/VENTX/ATMIN/SIX5/HOXD13/SOX21/NR2C2/NFATC3/NRL/FOXC1/POU4F2/FOSL1/ZNF770/EGR2/FOXJ1/NFAT5/GATA2/HOXB7/ETV5/ZNF33A/TFDP2/ARNT2/WT1/REL/LITAF/CLOCK/HOXD8/ETV1/PAX6/AR/POU2F3/NEUROD6/IRF6/TP63/CEBPD/ATF1/CREB1/DMRT1/RBPJL/PPARA/DUX4/KLF15/NR4A3/NFKB2/TCF12/NFIC/NOTCH1/MYBL2/ZFY/SRF/HOXA9/DLX3/RFX4/MSX1/SP1/NFIA/ZIC1/RREB1/TCF3/SOX9/MTF1/VEZF1/ELK4/ZBTB16/TFAP2C/KLF6/ZNF658/NKX2-2/MYF6/SOX2/HOXA7/EHF/TEF/GLIS3/PLAGL2/ZNF658B/TP53/NFIB/STAT3/ZNF212/TFE3/FOSL2/NFATC1/IRF2/NFKB1/FOXL2"
"GO:0005249","voltage-gated potassium channel activity",90,0.493922376144553,1.71478823637292,0.000291228889292732,0.00748536955992941,0.00647083250462656,7695,"tags=53%, list=20%, signal=43%","KCNK17/KCNA1/KCNK3/HCN1/KCNH1/KCNA5/KCNJ5/KCNK15/KCNA2/KCNC3/KCNK6/ABCC8/KCNH6/KCNA7/KCNJ9/SNAP25/KCNE3/KCNC2/KCNJ3/KCNAB2/KCNN1/KCNC4/HCN4/KCNQ2/KCNIP2/KCNH4/KCNC1/KCNB2/LRRC26/KCNK12/KCNT1/HCN2/HCN3/KCND1/KCNA4/KCNA3/KCNB1/KCNK2/KCNN2/KCNS3/KCNH8/KCNH2/SCN2B/KCNA6/KCNH7/KCNJ11/KCNE4/KCNJ12"
"GO:0005251","delayed rectifier potassium channel activity",25,0.691723518212347,1.89863835183318,0.000393441215971347,0.00983793289423355,0.00850453881276927,7631,"tags=76%, list=20%, signal=61%","KCNA1/KCNH1/KCNA5/KCNA2/KCNC3/KCNA7/KCNE3/KCNC2/KCNC4/KCNC1/KCNB2/KCNA4/KCNA3/KCNB1/KCNS3/KCNH8/KCNH2/KCNA6/KCNE4"
"GO:0042626","ATPase-coupled transmembrane transporter activity",98,0.473699559852985,1.66514275045652,0.000403448352129451,0.00983793289423355,0.00850453881276927,7595,"tags=41%, list=20%, signal=33%","ABCD1/ATP6V1B2/ATP6V1A/ATP6V0D1/ATP6V0B/ATP6V1F/ATP6V0C/ABCG1/ABCB9/ATP7B/ABCC10/ATP6V0A4/ATP6V1G1/ABCB5/ATP6V1H/ATP2A3/ABCA7/ABCA1/ABCA9/ABCA3/ATP6V0A1/ABCC8/ABCG2/ABCG8/ATP6V1C1/ATP6V1G2/ABCB11/ATP1A3/ABCB1/ATP2C1/ATP2B1/TOMM20/ATP13A2/ABCC11/ABCA4/ABCG4/ABCC5/ATP13A1/KCNJ11/ATP2B4"
"GO:0048027","mRNA 5'-UTR binding",24,-0.663046504077337,-1.96364586613652,0.000434162887339277,0.0103222226464913,0.00892318986873619,2931,"tags=67%, list=8%, signal=62%","RPS7/RPS14/DDX3X/RPL41/RPL26/UTP23/RSL1D1/FMR1/RPS3A/RPL5/CCT5/SYNCRIP/MYH10/SHMT1/RPS13/NCL"
