gene_symbol,log2fc,pvalue,padj,diffexpressed,is_purinergic,purinergic_category,is_mitochondrial,mito_category,mito_complex,is_crosstalk,top_hallmark
LINC01725,0.02368393573912038,0.18507103992172888,0.18507103992172888,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ANTXR2,0.17319805298659363,0.18513956363579495,0.18513956363579495,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MPND,0.2623165705638951,0.18514051427647044,0.18514051427647044,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZMAT3,-0.26303440583379395,0.1851645014990825,0.1851645014990825,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC00920,0.11085882167661255,0.18522100795979185,0.18522100795979185,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
EXD2,-0.15439384936932635,0.1852228364522616,0.1852228364522616,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ANKRD30B,0.06505103427496957,0.1852578737389032,0.1852578737389032,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PGM3,-0.260854184019466,0.18526876470948353,0.18526876470948353,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SH2D7,0.35759604360039426,0.1853343843910369,0.1853343843910369,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM200B,-0.1785266278282953,0.18533442831495248,0.18533442831495248,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02374,-0.08024833009212023,0.1853485931367249,0.1853485931367249,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107987342,-0.11812712163653952,0.18534944231275025,0.18534944231275025,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
C2orf72,0.34818592351978583,0.18535521071098213,0.18535521071098213,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105379070,-0.00616048101535562,0.1853589697054692,0.1853589697054692,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105373707,-0.04938681315572933,0.18535968298402644,0.18535968298402644,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR20A,-0.45811948117450646,0.18536043139859343,0.18536043139859343,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC102724955,-0.04730804170396561,0.18536058778146777,0.18536058778146777,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR4465,-0.46370091891553794,0.18536070643991845,0.18536070643991845,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR4498,-0.4875377997520967,0.18536082038784335,0.18536082038784335,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRF-GAA2-1,-0.4473147002531764,0.18536114848507437,0.18536114848507437,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR19B1,-0.38404980679515976,0.18536128603247787,0.18536128603247787,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PRKAG2-AS2,-0.01502292058667231,0.1853619255919851,0.1853619255919851,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRN-GTT2-7,-0.442094211596964,0.18536217616401357,0.18536217616401357,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01497,-0.05179318887522114,0.1853624282883125,0.1853624282883125,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
UAP1-DT,-0.0807258742641706,0.1853631493394628,0.1853631493394628,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GSTA3,-0.02899694685277584,0.1853640269713777,0.1853640269713777,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01857,-0.03020893195690483,0.1853643741915396,0.1853643741915396,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIRLET7F2,-0.4002100070818309,0.18536483526532951,0.18536483526532951,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101928389,-0.02442606871213746,0.18536501227660937,0.18536501227660937,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PIWIL3,-0.01003861146525837,0.18536565925994036,0.18536565925994036,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
OR14I1,-0.03308111939783545,0.1853665019873968,0.1853665019873968,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105377794,-0.06835094054993127,0.18537096843982195,0.18537096843982195,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
APLF,-0.2426358661161201,0.18538114688877144,0.18538114688877144,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105375762,0.18897571624494464,0.18539011935495325,0.18539011935495325,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KRT16,-0.1112432240717836,0.18539339597180565,0.18539339597180565,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105375162,0.06572739469809567,0.18545949530144537,0.18545949530144537,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORA70E,0.44044729927098375,0.18546097041624385,0.18546097041624385,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
OR51J1,0.11490901017020858,0.18548643181950733,0.18548643181950733,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
