"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-HSA-196849","Metabolism of water-soluble vitamins and cofactors",127,-0.383097874018109,-1.55297675901886,0.00094857627263956,0.0194531103296697,0.0165443991195596,4374,"tags=27%, list=12%, signal=24%","83666/686/5091/81693/254552/9446/56922/4594/5095/93100/4363/6573/2356/25974/143/4548/113278/84875/79877/8034/128240/23475/55191/5096/952/8876/1727/10135/64087/10840/133686/54625/4522/6470"
"R-HSA-1566948","Elastic fibre formation",44,-0.539925653440772,-1.826850557537,0.00102691357039403,0.0207405422626552,0.0176393287928927,6223,"tags=27%, list=17%, signal=23%","3685/4052/7448/8425/2006/30008/90187/3696/4054/10516/3693/4237"
"R-HSA-1296072","Voltage gated Potassium channels",43,0.580445523204457,1.72857020266995,0.00105246832759436,0.0209394071743773,0.0178084585831755,4773,"tags=44%, list=13%, signal=39%","3748/3736/3741/81033/8514/9312/131096/3738/3784/3739/3785/3757/3787/23415/3742/3788/3745/23416/3737"
"R-HSA-9615933","Postmitotic nuclear pore complex (NPC) reformation",27,-0.61789258574141,-1.86627840250084,0.00127531016976964,0.024999830239749,0.0212617500439923,9875,"tags=67%, list=26%, signal=49%","129401/9818/9631/3842/6396/25909/57122/55706/55746/348995/3837/81929/23279/4928/79023/53371/23636/5905"
"R-HSA-2129379","Molecules associated with elastic fibres",37,-0.570591901994987,-1.85455676619967,0.00139583827944324,0.0269659771956209,0.022933910403667,6223,"tags=32%, list=17%, signal=27%","3685/4052/7448/8425/2006/30008/90187/3696/4054/10516/3693/4237"
"R-HSA-3000178","ECM proteoglycans",76,-0.44135994310573,-1.65621869727612,0.00143870429805212,0.0273970404186211,0.0233005192331148,6223,"tags=36%, list=17%, signal=30%","3685/4593/1292/4146/3915/7448/8785/1462/3911/633/1297/7148/1287/3679/1293/50509/3908/1278/284217/131873/1299/3913/1280/375790/3693/1291/1605"
"R-HSA-3000480","Scavenging by Class A Receptors",19,-0.688853034828827,-1.88534740911065,0.00153679864891402,0.0284521194305888,0.0241978383754445,4439,"tags=47%, list=12%, signal=42%","338/8685/2495/1278/811/5648/7184/78989/81035"
"R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission",205,0.40386289525742,1.48842056381147,0.00152336811922066,0.0284521194305888,0.0241978383754445,8717,"tags=38%, list=23%, signal=29%","55584/2897/3765/3762/2891/5565/2558/200909/5567/2903/817/5923/2785/2741/3084/9568/5582/23426/2556/196883/346562/114/4747/5595/2550/816/7846/2892/2742/2893/4905/10369/51764/23229/26960/1137/2562/808/8874/54331/8536/8825/111/1143/10381/1135/5576/1173/2890/1175/27020/9463/2898/4137/2899/5330/2036/3838/94235/10376/3845/5566/1141/2774/7102/805/5568/7278/79861/320/2770/801/5577/109/10681/1742/5924/10382"
"R-HSA-453279","Mitotic G1 phase and G1/S transition",149,-0.358809417803075,-1.48313792390978,0.00172762437963357,0.0315468944938568,0.0268298696015192,7099,"tags=29%, list=19%, signal=24%","7083/4174/56655/6233/890/81620/5684/4176/9491/6241/4175/4605/1869/5520/1871/5001/6502/902/7153/1875/5934/5698/5720/983/5516/4171/5925/5696/896/1163/1870/5422/4998/1019/990/1017/891/26271/7298/3065/6117/1027/23594"
"R-HSA-9033241","Peroxisomal protein import",63,-0.450630415759027,-1.62546316041899,0.00206856884209928,0.0372621927907883,0.0316905923604683,7728,"tags=46%, list=21%, signal=37%","219743/23600/3155/570/5830/189/23417/6233/5191/3295/8310/4358/26063/5193/83752/5828/8309/8239/10455/51268/5194/196743/5192/2053/26061/51/8528/3416/5264"
"R-HSA-141424","Amplification of signal from the kinetochores",96,-0.399036887577042,-1.55500161794506,0.00219199976488593,0.0384465221920124,0.0326978358280075,7268,"tags=44%, list=19%, signal=35%","83540/79980/25909/6232/57122/55166/701/151648/5527/80776/9212/55746/55920/1062/1063/991/220134/57082/81930/348995/3619/55839/332/81929/91687/23279/11004/55143/4928/79023/5347/5525/23421/10403/5516/5905/64946/699/1058/79019/9735/64105"
"R-HSA-141444","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",96,-0.399036887577042,-1.55500161794506,0.00219199976488593,0.0384465221920124,0.0326978358280075,7268,"tags=44%, list=19%, signal=35%","83540/79980/25909/6232/57122/55166/701/151648/5527/80776/9212/55746/55920/1062/1063/991/220134/57082/81930/348995/3619/55839/332/81929/91687/23279/11004/55143/4928/79023/5347/5525/23421/10403/5516/5905/64946/699/1058/79019/9735/64105"
"R-HSA-9825892","Regulation of MITF-M-dependent genes involved in cell cycle and proliferation",17,-0.700682019435261,-1.86476866690615,0.00225997604484099,0.0391240008801693,0.0332740150416096,4285,"tags=53%, list=11%, signal=47%","25942/5347/51176/1017/891/1499/6909/3065/83439"
"R-HSA-1482922","Acyl chain remodelling of PI",17,-0.697112121309747,-1.85526787484377,0.00248472286052911,0.0419257667479152,0.0356568490445017,9639,"tags=76%, list=26%, signal=57%","283748/5320/5321/79143/5322/26279/22925/64600/79887/8605/123745/81579/11145"
"R-HSA-5693554","Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)",27,-0.593706097956824,-1.79322570559793,0.00245472079729841,0.0419257667479152,0.0356568490445017,4804,"tags=41%, list=13%, signal=36%","4361/10635/672/472/7156/5932/79728/580/5888/7517/83990"
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts",42,-0.513772419661393,-1.72418296860878,0.00274235750588286,0.0456945319417731,0.0388620925504715,9875,"tags=55%, list=26%, signal=40%","129401/9818/9631/23225/6396/8189/57122/55706/53981/10898/55746/8021/10189/29894/348995/81929/23279/4928/79023/53371/23636/51692/22916"
"R-HSA-375280","Amine ligand-binding receptors",42,0.569917639255847,1.68870716618249,0.00282397978725513,0.0464736426717418,0.0395247073537853,6836,"tags=38%, list=18%, signal=31%","146/150/152/1131/1813/151/59340/3355/3363/148/3356/1132/3360/147/3351/11255"
"R-HSA-5693579","Homologous DNA Pairing and Strand Exchange",43,-0.50198596124198,-1.69277174668315,0.00289677903500291,0.047090322605596,0.0400491786995909,4804,"tags=28%, list=13%, signal=24%","4361/10635/672/472/7156/5932/79728/580/5888/6117/7517/83990"
"R-HSA-181429","Serotonin Neurotransmitter Release Cycle",18,0.710964368870675,1.76498357749249,0.00297479254736183,0.0477758851281123,0.0406322330184996,4285,"tags=56%, list=11%, signal=49%","8541/6804/5864/10815/6844/6857/22999/8497/8499/6616"
"R-HSA-1500931","Cell-Cell communication",153,-0.346366721669626,-1.43856530131683,0.00305670204763417,0.048506950351147,0.04125398628198,6613,"tags=31%, list=18%, signal=25%","1001/53842/1000/60/7827/961/3914/84612/3852/55423/10686/1500/1012/1015/2533/1003/10979/50848/6441/3987/2318/4343/5781/64398/149461/2316/9075/9839/2534/3691/8976/5339/9076/7305/2185/89/92359/4690/1499/81/221935/977/8826/6667/29780/9071/3224"
"R-HSA-438064","Post NMDA receptor activation events",80,0.487312671423132,1.61080640505483,0.0031290833635077,0.0490713896888913,0.0417340282662265,13253,"tags=65%, list=35%, signal=42%","2891/5565/5567/2903/817/5923/3084/114/4747/5595/816/7846/808/8874/8536/10381/5576/2890/4137/3838/10376/3845/5566/805/5568/7278/79861/801/5577/1742/5924/10382/818/2905/815/2902/6197/5575/7280/113457/4900/112714/10383/5573/51422/3265/5170/2906/10645/6714/1741/5564"
