gene_symbol,log2fc,pvalue,padj
LOC105372960,1.0845592005344218,0.025613167,0.025613167
LOC105373002,2.4508692815501423,0.002176537,0.002176537
LOC105373037,1.6500284852547131,0.030809096,0.030809096
LOC105373224,3.192339210087006,0.022154547,0.022154547
LOC105373311,0.8250868292121739,0.023003279,0.023003279
LOC105373369,2.305764952200261,0.023371307,0.023371307
LOC105373438,2.164359348093218,0.02998539,0.02998539
LOC105374042,0.8732235820680819,0.026479728,0.026479728
LOC105374209,1.1374241707173034,0.03917514,0.03917514
LOC105374334,-0.3504572150522698,0.025767419,0.025767419
LOC105374343,-2.626048855905295,0.020728366,0.020728366
LOC105374352,0.8432698387651204,0.020257021,0.020257021
LOC105374439,-1.1300285409633073,0.040690481,0.040690481
LOC105374444,1.1399058472402244,0.010622499,0.010622499
LOC105374536,-1.6675652084904493,0.04347146,0.04347146
LOC105374811,0.5831370863901142,0.021782158,0.021782158
LOC105374814,1.1499498049761534,0.046108785,0.046108785
LOC105375118,2.971550013531509,0.022530516,0.022530516
LOC105375193,2.5645243901875436,0.024751603,0.024751603
LOC105375243,1.9144513317827778,0.006777924,0.006777924
LOC105375271,1.6230766697813965,0.049652261,0.049652261
LOC105375511,2.7175503642012213,0.018033918,0.018033918
INSIG1-DT,0.6543770060188013,0.037779829,0.037779829
LOC105375743,2.5649607599569877,0.024717608,0.024717608
LOC105375751,-0.6713808890965124,0.034204616,0.034204616
LOC105375912,1.5190337529548448,0.008168039,0.008168039
LOC105376004,1.2325440386540925,0.038248436,0.038248436
LOC105376146,1.4228171491348656,0.040596167,0.040596167
LOC105376233,-2.745086620987482,0.030546017,0.030546017
LOC105376244,2.737992411667652,0.027387408,0.027387408
LOC105376272,2.1703634105622207,0.030579809,0.030579809
LOC105376311,2.224687893045932,1.75604e-4,1.75604e-4
LINC02846,1.309474058696781,0.023108024,0.023108024
LOC105376391,-2.4704804565776164,0.023128691,0.023128691
NRIP3-DT,-0.8149264585672861,0.04246026,0.04246026
SLC30A4-AS1,3.1603548684246436,0.004684534,0.004684534
LINC02766,0.9271625203402764,0.029347991,0.029347991
LOC105377106,2.079630774404707,0.029282818,0.029282818
LOC105377113,-2.2790931802472403,0.021397159,0.021397159
LOC105377161,-2.6749090721738176,0.00633631,0.00633631
LOC105377399,-1.2947522261486222,0.024120415,0.024120415
LOC105377509,2.283500384276836,0.0338811,0.0338811
USP38-DT,-0.5093034683081205,0.038302614,0.038302614
FABP6-AS1,1.2144474280228068,0.044101664,0.044101664
LOC105377743,1.843011850728775,0.013605857,0.013605857
LOC105377744,2.0420024064737783,0.030890212,0.030890212
LOC105377778,1.329313334530631,0.011040433,0.011040433
LOC105378116,0.456659216003627,0.0334922,0.0334922
LOC105378379,1.9474578076123465,0.033921823,0.033921823
PANK1-AS1,-0.9901225724414252,0.009688289,0.009688289
LOC105378450,1.4245469725882587,0.017826207,0.017826207
LOC105378555,-2.398952101471623,0.012869023,0.012869023
LOC105378662,-0.663494354802903,0.031481198,0.031481198
