gene_symbol,log2fc,pvalue,padj
LOC107986001,0,1,1
LOC107986002,0.10923076803303826,0.6485969348238385,0.6485969348238385
LOC107986003,-0.0037943918149587713,0.9613048179978148,0.9613048179978148
LOC107986009,-0.13292622874751597,0.7812518342141932,0.7812518342141932
LOC107986010,0.00540294811931555,0.3743792246371722,0.3743792246371722
LOC107986011,0.010281231337453435,0.49714703122489134,0.49714703122489134
LOC107986012,0.28595413328124347,0.0967227323881915,0.0967227323881915
LOC107986015,0.0033960899072511654,0.856921836780738,0.856921836780738
LOC107986017,-0.0592009076629315,0.38358011494062316,0.38358011494062316
LOC107986018,0.024190547529245023,0.39494844710067334,0.39494844710067334
LOC107986019,0,1,1
LOC107986021,-0.10375851387529571,0.5931007071987906,0.5931007071987906
LOC107986023,0.06766368853652845,0.07158276871363352,0.07158276871363352
LOC107986025,0.17301856662844467,0.2656109535298383,0.2656109535298383
LOC107986027,0.2780185560734392,0.0024983183392773916,0.0024983183392773916
LOC107986031,0.11024531670551094,0.3201998742380598,0.3201998742380598
LOC107986040,0,1,1
LINC01967,-0.19159403262804064,0.3230561666084552,0.3230561666084552
LOC107986042,0,1,1
LOC107986044,0,1,1
LOC107986045,0,1,1
LINC01998,0.032857050761045115,0.35626075035081867,0.35626075035081867
LOC107986047,-0.01051903932639797,0.8149654413226247,0.8149654413226247
LOC107986048,0,1,1
LOC107986049,0.012754585048358883,0.39100221895577053,0.39100221895577053
LOC107986050,0,1,1
LOC107986051,0.19162581460001887,0.20537700567691436,0.20537700567691436
LOC107986052,0,1,1
LOC107986053,-0.12641356578184676,0.5749708870274712,0.5749708870274712
LOC107986054,0,1,1
LOC107986056,0.03654999338913287,0.4905094702820848,0.4905094702820848
LOC107986057,-0.0737877340197405,0.6678044391616422,0.6678044391616422
LOC107986058,0.037869192990283566,0.6800382993348135,0.6800382993348135
LOC107986059,-0.02140510332321409,0.39100221895577053,0.39100221895577053
LOC107986061,-0.022686671992360394,0.17006453684740389,0.17006453684740389
XPC-AS1,-0.1262195383787791,0.5814048829107699,0.5814048829107699
LOC107986064,0.06772787226071333,0.4204228791498494,0.4204228791498494
LOC107986065,-0.04540407108471618,0.6907037297493115,0.6907037297493115
LOC107986066,0.04631748175759609,0.5877560234697643,0.5877560234697643
LOC107986068,0.030579744347902955,0.23173951358290823,0.23173951358290823
LOC107986070,0,1,1
LOC107986072,-0.2154269502290966,0.1645036789073932,0.1645036789073932
LOC107986075,0.23623205823198865,0.3481766172428874,0.3481766172428874
LOC107986077,0.04886752859174763,0.7158429210332415,0.7158429210332415
LOC107986079,-0.018160548051058746,0.9207336405869779,0.9207336405869779
LOC107986081,0.8059176321988711,0.21357638555815295,0.21357638555815295
LOC107986082,0.03578763665438241,0.20103526846824601,0.20103526846824601
LINC02019,-0.09844555704534706,0.7119220142013816,0.7119220142013816
LOC107986086,0.005863790553476345,0.973022255337858,0.973022255337858
LOC107986087,-0.35764469067364335,0.2835308464409137,0.2835308464409137
LOC107986088,0.01736273532833555,0.5436918512724381,0.5436918512724381
LOC107986091,0,1,1
LOC107986092,0.0854042598543869,0.11958444328138679,0.11958444328138679
LOC107986094,-0.010565579463254303,0.5162559720699237,0.5162559720699237
LOC107986095,0.01794207811918431,0.26511274237477656,0.26511274237477656
MDFIC2,0,1,1
LOC107986098,-0.09353155491181799,0.3729220912710506,0.3729220912710506
LOC107986099,0,1,1
LINC02018,-0.0195927632940303,0.9118064276825734,0.9118064276825734
LOC107986103,0.00719623279334482,0.5939826635856861,0.5939826635856861
LOC107986104,0.6292916791387706,0.27862208291162904,0.27862208291162904
LOC107986105,0,1,1
LOC107986106,0,1,1
LOC107986108,0.011421815946330285,0.2427710528924741,0.2427710528924741
LOC107986110,-0.0217156851212297,0.6703885307391071,0.6703885307391071
LOC107986112,-0.032883707247766104,0.39100221895577053,0.39100221895577053
LOC107986116,0.06583424673169351,0.5243207070362161,0.5243207070362161
LOC107986118,0.013566980915934236,0.8423966368875692,0.8423966368875692
GSK3B-DT,0.21299570415617392,0.35755896555950445,0.35755896555950445
LOC107986121,-0.1697559983330126,0.056732261271474696,0.056732261271474696
LOC107986124,0.13102029693760908,0.3237220449310197,0.3237220449310197
LINC02034,0.13132520625666885,0.6267301000114943,0.6267301000114943
LOC107986126,-0.08112126024996685,0.4806362037523171,0.4806362037523171
LOC107986127,-0.004933167487045987,0.8709930063442244,0.8709930063442244
LOC107986129,0.16841033263270813,0.19068407233519363,0.19068407233519363
LOC107986131,-0.0622627665669956,0.9135335722409815,0.9135335722409815
LOC107986133,-0.01501010056146292,0.7624485050656867,0.7624485050656867
IL20RB-AS1,-0.12415258407891408,0.23284068718513937,0.23284068718513937
