gene_symbol,log2fc,pvalue,padj,diffexpressed,is_purinergic,purinergic_category,is_mitochondrial,mito_category,mito_complex,is_crosstalk,top_hallmark
SENP1,0.13910207771978503,0.027440932,0.027440932,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MEOX2,1.1741682896363763,0.027449015,0.027449015,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TYMSOS,-0.4291381456047659,0.027474991,0.027474991,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ARPP21,1.2204072379209714,0.027476666,0.027476666,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01896,-1.7584846564237346,0.027540867,0.027540867,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
HOXD3,0.6658447067925775,0.027565146,0.027565146,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107985695,0.5371061387610959,0.027623292,0.027623292,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105369617,1.3235452664574483,0.027678293,0.027678293,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
USP41P,-0.626139633306527,0.02776351,0.02776351,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RHOXF1,1.7541538845643412,0.027818027,0.027818027,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CLDN10,-0.5912678924771504,0.027826486,0.027826486,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CALML3-AS1,-2.1568766863714037,0.027834576,0.027834576,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02404,-2.056859108976257,0.027902059,0.027902059,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02106,1.7132181240973277,0.027909152,0.027909152,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF621,-0.30181676042133476,0.028001103,0.028001103,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GDF9,0.18856566603290356,0.02803143,0.02803143,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
USP18,-0.4862118887635368,0.028054529,0.028054529,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KCNA1,1.0621835046401351,0.028065605,0.028065605,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
PIR,-0.5057730117149473,0.028072037,0.028072037,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PDLIM4,-0.5699471893485332,0.028074837,0.028074837,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
AQP2,-1.1082311431437477,0.028111098,0.028111098,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ELP3,0.24476352626781273,0.028190169,0.028190169,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MORN4,0.3326706507687092,0.028204619,0.028204619,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LSP1P4,0.5130358444318893,0.028206588,0.028206588,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KLHL6,0.9103588403517804,0.028224587,0.028224587,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GTF2IP1,0.4102170948150234,0.028360482,0.028360482,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR4263,1.7267774327075167,0.028380892,0.028380892,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
KCNA5,0.7592891727230588,0.028573935,0.028573935,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
UBE3D,0.300864183978978,0.028590471,0.028590471,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GVINP1,1.0078618517878088,0.028610652,0.028610652,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ODAPH,0.7031152452288685,0.028624342,0.028624342,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NEUROD4,0.9422739186265652,0.028660819,0.028660819,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
UBE2Q2P2,-0.4150374992788438,0.028663586,0.028663586,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105377488,1.022924899318281,0.028665537,0.028665537,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
RIIAD1,0.7739391367274483,0.028696907,0.028696907,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RUSC2,0.259876118744056,0.028808483,0.028808483,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HLA-A,-0.5217192454941445,0.02890419,0.02890419,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105376183,3.3760240367477468,0.029012511,0.029012511,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
DDX11L16,-1.162016035539105,0.029087015,0.029087015,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SORT1,-0.32825849141188385,0.029180445,0.029180445,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLA,0.6206355447586703,0.029245358,0.029245358,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PARP14,-0.41645782358508093,0.029374307,0.029374307,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HMGA2-AS1,1.1922610056587613,0.029438786,0.029438786,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC102723795,1.210768002137978,0.029453528,0.029453528,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CEP63,0.24059838863044156,0.029509085,0.029509085,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LMNB1-DT,1.8318268602664656,0.0295652,0.0295652,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LBX2-AS1,-0.5056109139290699,0.029587457,0.029587457,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SELENOV,0.8400448611418537,0.029644677,0.029644677,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LNX1-AS2,1.6986955770476808,0.029650243,0.029650243,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105371191,-0.9605032725128976,0.029781084,0.029781084,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC9A2,0.7269379053982123,0.029791111,0.029791111,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101929359,2.823073112356825,0.029861618,0.029861618,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372901,-0.8941367058962081,0.029873847,0.029873847,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KCNIP2,0.5815932804796003,0.029883014,0.029883014,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NQO2-AS1,0.5779423701400062,0.030051615,0.030051615,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
EML2-AS1,0.3477403094445411,0.030093636,0.030093636,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RYR1,0.6486176326538662,0.030144011,0.030144011,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372353,1.5498400570115465,0.030170896,0.030170896,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SYNPO2L-AS1,0.468303089484008,0.030258606,0.030258606,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM123,-0.21458260166167753,0.030262499000000002,0.030262499000000002,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107985301,2.1737413915652986,0.030263638,0.030263638,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR218-2,0.942511613002556,0.030408854,0.030408854,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
C12orf50,0.9723322506024332,0.030487919,0.030487919,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105375957,-0.18948032573363469,0.030721821,0.030721821,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC102723870,0.5305974895070953,0.030786447,0.030786447,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372585,1.0510245161837604,0.030891066,0.030891066,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
IL4I1,-0.26025257328273876,0.030987898,0.030987898,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RASSF2,-0.8182320885906587,0.030988815,0.030988815,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LRRC63,1.015979380903978,0.031092392,0.031092392,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372768,1.33238363891936,0.031174135,0.031174135,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
HAGLR,0.38338415074376064,0.031217161,0.031217161,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FAM242E,-0.9463204022940896,0.031233887,0.031233887,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORA74C-2,1.6788505586609388,0.031233943,0.031233943,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
OLFM3,0.7344846955040631,0.031241022,0.031241022,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC102724965,0.26278852680472004,0.031256006,0.031256006,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KRTAP5-10,-1.1273446374216791,0.031282266,0.031282266,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM132A,-0.450896770432361,0.031344329,0.031344329,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02814,1.659704844784729,0.031418436,0.031418436,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SMIM32,0.6399893474536932,0.03148659,0.03148659,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CACNA1I,0.6357448785122426,0.031490672,0.031490672,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GOLGA2P3Y,-0.8087936277919248,0.031537058,0.031537058,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107985134,2.3149802873172223,0.031678233,0.031678233,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
OR2C1,-1.256133519917228,0.031688061,0.031688061,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107986623,2.398743691938193,0.031714699,0.031714699,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
HERC2P2,-0.9504461223035164,0.031735638,0.031735638,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRMT61B,0.29169861600811725,0.031759743,0.031759743,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
AGPAT3,-0.28024814493894334,0.031818217,0.031818217,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PCMTD1-DT,0.22791379835403153,0.031846762,0.031846762,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MAPT-IT1,1.0743070740805871,0.031873379,0.031873379,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CIDEA,-1.4436027894438674,0.031952281,0.031952281,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105376093,-1.8425582023556717,0.031970779,0.031970779,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
GGCT,-0.2167573204106729,0.032001799,0.032001799,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
JAKMIP3,0.4072236419696846,0.032056998,0.032056998,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR4804,-1.28388969253668,0.032119287,0.032119287,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLIT3-AS2,0.7394813411465454,0.032255798,0.032255798,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SCIRT,0.5075828575694906,0.032341687,0.032341687,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
COL6A1,-0.4827432814419744,0.032355867,0.032355867,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KANK1,-0.5112260839350891,0.032469094,0.032469094,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZCCHC24,-0.4196668905711062,0.03246982,0.03246982,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ADRA2A,0.4399242291679192,0.032516872,0.032516872,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
OTOGL,0.49920469600594025,0.032638698,0.032638698,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC7A14-AS1,0.5740796341956312,0.032690377,0.032690377,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CYYR1,-0.6904791508830801,0.032759495,0.032759495,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105379252,0.6535816508591633,0.032906887,0.032906887,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC25A43,-0.9091982799170092,0.032917055,0.032917055,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TOB1,-0.4371772602341332,0.033038737,0.033038737,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GGTA1,1.332668996530162,0.033077686,0.033077686,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR6511B1,0.8649553473261592,0.033127595,0.033127595,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HSD17B3-AS1,1.342366270318011,0.033132571,0.033132571,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRIP10,-0.4492567286722148,0.033149433,0.033149433,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DOCK10,0.9513672283749708,0.033215208,0.033215208,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CPNE9,0.7075264562263578,0.033230303,0.033230303,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DONSON,-0.17967658942169923,0.033368525,0.033368525,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TEX14BP,0.9439434248350634,0.033573739,0.033573739,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
IL4,2.8588636679496,0.033616246,0.033616246,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
P3H2,-0.3207587704386102,0.033646129,0.033646129,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NUTM1,0.613517397511793,0.033698068,0.033698068,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CASR,-3.209270006053046,0.03379441,0.03379441,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105374338,0.6508961728467428,0.033852151,0.033852151,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PSAP,-0.2144303173516229,0.033877919,0.033877919,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ECEL1,0.6167240893613765,0.033898867,0.033898867,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
METTL21A,-0.23545807940915708,0.033910451,0.033910451,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105378379,1.3990448974747476,0.033912371,0.033912371,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
THBS2-AS1,0.6122867254588421,0.033941356,0.033941356,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TIMM17B,0.19207580387370687,0.033999352,0.033999352,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MTX2,0.15104036226261958,0.034003219,0.034003219,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GTF2IP4,0.433220344768025,0.03407698,0.03407698,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SMYD3,0.287438593227424,0.034150061,0.034150061,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORA15,-1.0902746509104462,0.034169017,0.034169017,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105373373,0.7275760716639232,0.034232649,0.034232649,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF835,1.5639138992410544,0.034244693,0.034244693,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105377124,-1.1306780482915064,0.034421512,0.034421512,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
OR7E12P,-0.9141953218450792,0.034440436,0.034440436,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC25A18,-0.2847804186336804,0.034443049,0.034443049,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC00368,1.0591204141923096,0.034599886,0.034599886,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107985959,1.2872890050586496,0.034637305,0.034637305,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105374107,-1.9946496403830951,0.034652437,0.034652437,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
METTL16,-0.13326653067730995,0.0346795,0.0346795,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101927647,-0.7772713264624938,0.034708794,0.034708794,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
VPS33B-DT,0.6546843705315127,0.034722513000000003,0.034722513000000003,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CALCOCO2,-0.2962910048092743,0.034729482,0.034729482,NS,FALSE,NA,TRUE,mitophagy,NA,FALSE,NA
PCSK5,-0.6482170078072277,0.034737979,0.034737979,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF706,0.20026309271775075,0.034889774,0.034889774,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PRKCE,0.7298512853224279,0.034898549,0.034898549,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TULP2,0.2876723448113662,0.035053098,0.035053098,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PRKG1,0.6481304678771039,0.035098778,0.035098778,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MAGIX,-0.19198409747922193,0.035102312,0.035102312,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF582-DT,0.5349797450098542,0.035166181,0.035166181,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TCF7L1,-0.40993120394993526,0.035452021,0.035452021,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
H3C13,-0.9604179616937522,0.035481911,0.035481911,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ARID3B,0.4009966467878855,0.035542831,0.035542831,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CRTAC1,0.6970202664742919,0.035593098,0.035593098,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CCIN,0.3808976445301218,0.035608524,0.035608524,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC284898,1.6400755153762925,0.035688577,0.035688577,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105376536,1.0429228830235893,0.03571333,0.03571333,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MOB3C,-0.26960705896676224,0.035713858,0.035713858,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SSPN,-1.0320676378308833,0.035741345,0.035741345,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
AK5,0.737387990942888,0.035764542,0.035764542,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
OR51E2,1.4484432874014632,0.035819429,0.035819429,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ATP8B1,-0.7266825504602532,0.035845444,0.035845444,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
IQCJ-SCHIP1-AS1,0.5883624034027413,0.03597391,0.03597391,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC41A1,-0.21507065518925692,0.036033316,0.036033316,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
UQCR10,0.24663301338467897,0.036037708,0.036037708,NS,FALSE,NA,TRUE,complex_III,Complex III,FALSE,NA
LOC100506446,2.9771437239112144,0.036094327,0.036094327,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC401557,0.8895133650373216,0.036122098,0.036122098,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR5587,-3.270612309840321,0.036159754,0.036159754,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SOX2,-0.6022513151527302,0.036184343,0.036184343,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CHST3,-0.649402252056549,0.036268204,0.036268204,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NADK2,-0.3276978330079656,0.036269985,0.036269985,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107985909,1.3944479515207486,0.036305802,0.036305802,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
NDUFB2-AS1,0.25379600957966747,0.036358415,0.036358415,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372106,1.821419613927853,0.036385204,0.036385204,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
IFNGR2,-0.08130167338578102,0.036414305,0.036414305,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GNG11,-0.5803489051528569,0.036433676,0.036433676,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KLKP1,1.1275877479480576,0.036455387,0.036455387,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105370772,2.471571227103045,0.036456839,0.036456839,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
IL27RA,-0.4794444810213271,0.036466864,0.036466864,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PROM1,-0.7562133539255602,0.0364691,0.0364691,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR5187,0.43025389950657256,0.03648656,0.03648656,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105376333,-0.7775230556981151,0.036643784,0.036643784,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DHPS,0.13721307213322992,0.036670103,0.036670103,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZFP36L1,-0.4422271683062027,0.036793782,0.036793782,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
EIF4E1B,0.3939904556292912,0.03694726,0.03694726,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
IGFN1,1.5286772173011711,0.036982723,0.036982723,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
NPM2,0.6877090179337233,0.036998077,0.036998077,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FSTL4,0.9019578649309524,0.037059101,0.037059101,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CIMAP2,0.7671440098814097,0.037274141,0.037274141,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PDIA5,-0.4301522175971206,0.037344512,0.037344512,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLIT2,0.6575199131095264,0.037388667,0.037388667,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105370997,0.7798041052596075,0.03743587,0.03743587,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SH2D3C,0.5592669692223812,0.037445177,0.037445177,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105369714,0.925406979499208,0.0374485,0.0374485,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SMC4,-0.39561248551794814,0.037501798,0.037501798,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DHX33,-0.29530957694535015,0.037525792,0.037525792,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC100132287,-0.46604147823521447,0.037560805,0.037560805,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FGFR1,-0.25193828739161916,0.037586163,0.037586163,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC22A3,0.7659896395532416,0.037658856,0.037658856,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PAX5,0.5820161876524432,0.037782215,0.037782215,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SURF1,-0.3674464792802403,0.037792477,0.037792477,NS,FALSE,NA,TRUE,complex_IV,Complex IV,FALSE,NA
LHX1-DT,0.858821786761419,0.037846725,0.037846725,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HCN1,0.7300101465797854,0.037857596,0.037857596,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LIN28A,0.8954812073935803,0.037914537,0.037914537,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105377694,3.597101547066873,0.037989219,0.037989219,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
FAM230H,0.9072784153096032,0.038045359,0.038045359,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MBP,0.3769706481513411,0.038082539,0.038082539,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HBQ1,0.6056060774683087,0.038111153,0.038111153,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HOXC6,-0.7581362942927202,0.038116241,0.038116241,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107984406,-0.6140652931053024,0.038122911,0.038122911,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
POLR1D,-0.233524329321147,0.038157086,0.038157086,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PKN3,-0.4509475386199999,0.038164845,0.038164845,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CRB1,0.6546290552321048,0.038171116,0.038171116,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
POM121L9P,0.5485455630478607,0.038207248,0.038207248,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DISP1,0.4001643893426175,0.038219298,0.038219298,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LGALS3,-0.5750357717393325,0.038254409,0.038254409,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR5006,0.4299552954383239,0.03828829,0.03828829,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CLCF1,-0.4418048346546643,0.038462665,0.038462665,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
WHAMMP3,-0.5403530382147383,0.038507215,0.038507215,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
AOAH,0.9699179877576058,0.038517018,0.038517018,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORD116-28,-0.7781361354926722,0.038559632,0.038559632,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01805,1.1348442714956677,0.038742304,0.038742304,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105371665,1.207122878470168,0.038812129,0.038812129,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TNIP2P1,3.1502227518598636,0.038877419,0.038877419,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MMP24OS,0.4548509270474898,0.038892219,0.038892219,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ADRA2C,0.40549959354124737,0.038899705,0.038899705,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC100507351,0.7930024980869914,0.038923544,0.038923544,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
C15orf40,0.15462246237046876,0.038951915,0.038951915,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PLS1-AS1,1.3666775710736188,0.039012848,0.039012848,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105369616,1.008834196892502,0.039050511,0.039050511,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
PPM1N,0.611182348064208,0.039119717,0.039119717,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101927602,-1.8712635471398056,0.039135359,0.039135359,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SEMA3B,-0.8600052055188192,0.039139994,0.039139994,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
QRSL1,-0.2644663609051486,0.039353088,0.039353088,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
QKILA,-1.5393761566830249,0.0393555,0.0393555,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105376978,1.062263254214315,0.039367548,0.039367548,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105370589,0.8496132779097824,0.039437765,0.039437765,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
IPO5P1,0.357964137090355,0.039448697,0.039448697,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
