gene_symbol,log2fc,pvalue,padj,diffexpressed,is_purinergic,purinergic_category,is_mitochondrial,mito_category,mito_complex,is_crosstalk,top_hallmark
FBXL21P,0.8963899678498828,0.033512848,0.033512848,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
POLA1,-0.5225533811848083,0.033785109,0.033785109,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GHR,-1.069959601936123,0.033797219,0.033797219,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105377509,2.283500384276836,0.0338811,0.0338811,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TNFSF10,-1.3552239254188874,0.033885053,0.033885053,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105378379,1.9474578076123463,0.033921823,0.033921823,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ME3-DT,-1.002523861266582,0.03407194,0.03407194,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107986606,0.7179495539776843,0.034136566,0.034136566,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HPSE,0.6880589539929503,0.034151432,0.034151432,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
APOD,1.565878417434497,0.034187038,0.034187038,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105375751,-0.6713808890965124,0.034204616,0.034204616,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02182,1.3625855062005996,0.034204622,0.034204622,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
RPSA2,-0.22548747309666584,0.03422383,0.03422383,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CACNA1S,-1.5262120246094475,0.03447389,0.03447389,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CLDN10,-0.6124471374468344,0.034490587,0.034490587,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRAV8-5,2.0155475258425666,0.034507815,0.034507815,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
GPD2,-0.6392469769685053,0.034530566,0.034530566,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MLXIP,0.3284517819501243,0.034536607,0.034536607,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
OGFRL1,-0.41226594142819106,0.034551298,0.034551298,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SSPN,-1.3270980223541151,0.034581233,0.034581233,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105379154,-0.9055934575953358,0.034590642,0.034590642,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GALNT14,1.0163493358013755,0.034734905,0.034734905,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MBP,0.7293945010090331,0.034782511,0.034782511,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FOXD4L5,0.6734823091688503,0.034829837,0.034829837,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01961,-1.27843033367746,0.0349152,0.0349152,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SCUBE2,-1.496573313570854,0.034945229,0.034945229,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR6891,1.6710269570760117,0.034992169,0.034992169,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC644554,0.37391005460722976,0.035022861,0.035022861,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KDM6A,0.14190063613082324,0.035027483,0.035027483,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
BTN2A3P,-0.3714476763699732,0.035056636,0.035056636,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PTTG1,-0.4823479699734828,0.035062794,0.035062794,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FITM2,0.28969582171807534,0.035181586,0.035181586,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NAF1,-0.342928458199077,0.035304851,0.035304851,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MALT1,-0.32001942274841993,0.035313353,0.035313353,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORD116-28,-1.0308514200668824,0.035422519,0.035422519,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SUN1,-0.2712741850363968,0.035449554,0.035449554,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRIM55,1.1898937174139144,0.035505995,0.035505995,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CHDH,-0.9779646619901352,0.035645811,0.035645811,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
BMPER,0.9683652093162182,0.035754459,0.035754459,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NAV1,0.5481880513422303,0.03579907,0.03579907,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TYMSOS,-0.3886684912050195,0.035989467,0.035989467,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORD109A,-0.7833686162786472,0.035996533,0.035996533,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105371361,-0.7664944691094436,0.036018454,0.036018454,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TGFBR3L,0.4682748793670484,0.036079446,0.036079446,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNX29,0.207413584945084,0.03622087,0.03622087,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GFRA3,1.6496692890920464,0.036231944,0.036231944,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ARHGAP29,-0.8331462274536019,0.036272503,0.036272503,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CRB3,1.146715791884483,0.036332251,0.036332251,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
HLA-DPA1,1.1613580712868776,0.036438414,0.036438414,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
DCAF16,-0.1808657893087061,0.036488083,0.036488083,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105379252,0.7377018665857874,0.03664549,0.03664549,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
VPS54,0.16231648626261094,0.036710778,0.036710778,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CA7,1.259474164569969,0.036846276,0.036846276,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ARPIN,-0.50092454902474,0.036864874,0.036864874,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101929550,2.6294330036011977,0.036920868,0.036920868,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR1182,0.5503313505436388,0.037008054,0.037008054,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LRRC37A6P,-1.5143466462735855,0.037080369,0.037080369,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
RBBP7,-0.222438831658803,0.037195448,0.037195448,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZBTB4,-0.11137648753541786,0.037318986,0.037318986,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CYP1A1,0.923917256641108,0.037491619,0.037491619,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105369539,-1.663994939140104,0.03760138,0.03760138,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SULT1E1,-0.8270013208011519,0.037604456,0.037604456,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107987122,1.6263611327988332,0.037614216,0.037614216,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SPRYD3,0.19514398629454197,0.037696234,0.037696234,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
INSIG1-DT,0.6543770060188013,0.037779829,0.037779829,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
UBE2Q1-AS1,0.19286485056174985,0.037821433,0.037821433,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC100130744,0.46187630135894736,0.037832863,0.037832863,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
OR10AD1,1.2935550237643023,0.037884231,0.037884231,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC642696,-2.615437644413787,0.03794348,0.03794348,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
FABP7,-1.7848366191931744,0.037958163,0.037958163,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105370109,-2.2994378541817357,0.038038868000000003,0.038038868000000003,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
IRF2BP2,-0.390161607843254,0.038039383,0.038039383,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LRATD2,-0.7193938559058412,0.038091172,0.038091172,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MSRA,-0.49784189442426485,0.03814463,0.03814463,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105376004,1.2325440386540925,0.038248436,0.038248436,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
USP38-DT,-0.5093034683081205,0.038302614,0.038302614,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RARRES2,-0.6133692676000777,0.038512892,0.038512892,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM125,0.9197772384278826,0.038530463,0.038530463,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LRRK1,0.7056030087461422,0.038612988,0.038612988,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TM4SF20,-1.7199015598540102,0.038618603,0.038618603,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
USP28,-0.3095250136630774,0.038625377,0.038625377,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372356,1.6432842927653954,0.038818988,0.038818988,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MTM1,-0.6903189645856048,0.039014166,0.039014166,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02308,2.97471745848458,0.039100363,0.039100363,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR1238,1.5889852335922507,0.03912639,0.03912639,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ASPH,-0.2671728040704298,0.039169966,0.039169966,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105374209,1.1374241707173034,0.03917514,0.03917514,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR6862-1,1.588536017530419,0.039188112,0.039188112,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR6862-2,1.588536017530419,0.039188112,0.039188112,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
NEDD8,0.1669107051849916,0.039213141,0.039213141,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ARID3A,0.5168733709000188,0.039397454,0.039397454,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC00996,-2.31077323996771,0.039407758,0.039407758,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ARL13B,-0.41896268078485954,0.039436633,0.039436633,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ALDH3B1,-0.8673183974561323,0.039537378,0.039537378,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105371055,0.778273394431006,0.039589808,0.039589808,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
WTAP,-0.14545710252102373,0.039608109,0.039608109,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
WBP11P1,0.6618247310775177,0.039801352,0.039801352,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KIAA0040,-1.416603908134605,0.039825039,0.039825039,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MRPL24,-0.1794974199334898,0.039898494,0.039898494,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NNT-AS1,-0.4127278207888806,0.039934802,0.039934802,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR6833,1.0793750845708503,0.039940429,0.039940429,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
FAM120A,-0.3687449157942878,0.03995236,0.03995236,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
POLR1D,-0.2598534406175911,0.040190858,0.040190858,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107985576,1.5963076801848453,0.040223221,0.040223221,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107986909,1.0511028484708458,0.040255992,0.040255992,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107986882,2.4141455952735904,0.040280412,0.040280412,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR4999,3.121863038371525,0.040323844,0.040323844,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
DDX60L,-0.3668923858110232,0.040421687,0.040421687,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
STXBP2,0.42052867432392216,0.040423497,0.040423497,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NRXN1-DT,2.4659281656536156,0.04058728,0.04058728,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105376146,1.4228171491348656,0.040596167,0.040596167,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
NTAN1,0.40382048444340746,0.04060478,0.04060478,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GPSM3,0.7511460079071491,0.040609066,0.040609066,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105374439,-1.1300285409633073,0.040690481,0.040690481,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02498,1.4942442910067557,0.040723989,0.040723989,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ALDH1L1,-2.767038309994976,0.040752531,0.040752531,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LARGE1,0.7726356204199024,0.040825667,0.040825667,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DLEU1,-0.28851501736385576,0.040864994,0.040864994,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101928466,0.7701702708002767,0.040921334,0.040921334,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MYCL-AS1,-0.6638201516461322,0.040945431,0.040945431,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DGCR2,0.15482089392668127,0.041001077,0.041001077,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRPS1,-0.3438416546220295,0.041012999,0.041012999,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
STAM,0.25223462893037507,0.04107182,0.04107182,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
POP1,0.3125852330285853,0.04111772,0.04111772,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NEURL1B,-0.5709278266328007,0.041118129,0.041118129,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DGAT2L6,-1.2125554723963516,0.041139444,0.041139444,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ITPR2,-0.8288195538984546,0.04120065,0.04120065,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CPA5,1.4244776836686643,0.04122782,0.04122782,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
PCSK5,-0.6354396785495413,0.041308273,0.041308273,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC25A43,-0.90562492456832,0.041313084,0.041313084,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
VEGFC,0.7131766098421511,0.04153142,0.04153142,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GLUD1,-0.27524168864083765,0.04155793,0.04155793,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RUNX1,0.4097031273626685,0.041592416,0.041592416,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HNRNPK,-0.15814560627848892,0.041629457,0.041629457,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SMC4,-0.5860315586416267,0.041685484,0.041685484,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
INTS12,-0.2067079464543966,0.04171392,0.04171392,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ATP6V1A,0.2434945128352933,0.041750942,0.041750942,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101929805,1.083139584129056,0.041786329,0.041786329,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRAPPC8,-0.24001520722221095,0.041797049,0.041797049,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SCNN1G,-1.9412978877140288,0.041818904,0.041818904,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
PSMC1,0.11282044816513226,0.041856209,0.041856209,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GINS1,-0.15301161879854053,0.041884778,0.041884778,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NTRK2,-0.7256906749737884,0.041929736,0.041929736,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NDC80,-1.183262171600541,0.041937485,0.041937485,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TKTL1,-2.0591439522248622,0.041961005,0.041961005,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105369682,1.8902032374401116,0.041978398,0.041978398,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SQOR,-0.6321037771129345,0.041998214,0.041998214,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SMARCA5,-0.2562042445136279,0.042059758,0.042059758,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372602,0.7423879203324414,0.042269683,0.042269683,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PHYHD1,-0.5111101426352987,0.042271435,0.042271435,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC644189,1.3281314251856222,0.042321186,0.042321186,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CA14,-0.7945684559432374,0.042336775,0.042336775,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107984591,1.1203325521124443,0.042351531,0.042351531,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR6509,2.2940256668305192,0.04236717,0.04236717,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TUBB,0.15229194978070637,0.042415751,0.042415751,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SAE1,0.18765638037022425,0.042458251,0.042458251,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NRIP3-DT,-0.8149264585672861,0.04246026,0.04246026,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PHC3,-0.26492219268199635,0.042521485,0.042521485,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NCBP2AS2,0.27876685197190426,0.042579403,0.042579403,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CENPE,-0.9869831144886656,0.042602128,0.042602128,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TLDC2,-0.2795035260858116,0.042693093,0.042693093,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
POU5F1B,-0.6846413008415123,0.042739866,0.042739866,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PDCD6IP,-0.20924512947719975,0.04277397,0.04277397,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SDSL,0.5617193758226539,0.042818492,0.042818492,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORA61,0.37083988737825263,0.042880517,0.042880517,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
POT1-AS1,-0.7210935169431177,0.042916448,0.042916448,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CD14,1.7554032702560942,0.04292686,0.04292686,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ANAPC1P4,0.4376758040764513,0.042955711,0.042955711,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CSNK1A1,-0.10243990397522434,0.042961362,0.042961362,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107984889,1.663704332787349,0.043068437,0.043068437,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SEMA6B,0.7047524477108644,0.043136143,0.043136143,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PLAAT4,-1.291050268828693,0.043202759,0.043202759,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC25A18,-0.3368661866470557,0.043245359,0.043245359,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC112268038,1.0803077820404592,0.043269561,0.043269561,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
EYA4,-1.77942659322776,0.043416001,0.043416001,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
GSC,-1.2250951610011251,0.043424413,0.043424413,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105374536,-1.667565208490449,0.04347146,0.04347146,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CSNK1D,0.15783302489605322,0.043536374,0.043536374,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ARL4D,0.9030699928536524,0.043654135,0.043654135,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CLYBL-AS3,-0.7635712981750964,0.043703393,0.043703393,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR32,2.7548471138313655,0.043732601,0.043732601,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
NR2F6,0.32760052396618566,0.043792075,0.043792075,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ARFIP1,-0.26437276020482825,0.043792768,0.043792768,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SYTL1,0.7886208091728122,0.043865472,0.043865472,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR6514,0.895814572432154,0.043939473,0.043939473,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LCN1,3.462081913378636,0.04397092,0.04397092,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZEB1,-0.2419671758997773,0.044018741,0.044018741,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RETREG3,0.30187357271543963,0.04404328,0.04404328,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01909,-1.4225744398610545,0.044047668,0.044047668,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
FABP6-AS1,1.2144474280228068,0.044101664,0.044101664,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
DLEU7-AS1,0.9827901084590372,0.044138043,0.044138043,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01389,1.2415056451074775,0.044194484,0.044194484,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
RERE-AS1,1.184001967414846,0.044275071,0.044275071,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MARCHF2,0.2685865231072246,0.044471991,0.044471991,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TOM1L1,-0.3088097556100407,0.044483786,0.044483786,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF212,-0.17995781053640342,0.044514461,0.044514461,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR1227,0.5115751347867726,0.044519876,0.044519876,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
YBX3P1,-0.5446068468655899,0.044545098,0.044545098,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CLU,-0.5433381253850731,0.044579032,0.044579032,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MAPK13,0.30597797454913706,0.044591678,0.044591678,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NEDD9,-0.4188102434362824,0.044831829,0.044831829,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
THAP7-AS1,0.620079838448877,0.044945139,0.044945139,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PPM1H,1.0123338015100172,0.04508073,0.04508073,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01630,1.5451458157795193,0.045085911,0.045085911,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM132A,-0.6145689628064797,0.045097879,0.045097879,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FBXL12,0.24789222620996565,0.045186548,0.045186548,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DUS4L-BCAP29,-0.21448878718855877,0.045192112,0.045192112,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ASCL1,-0.6771603637118874,0.045196064,0.045196064,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC100652768,0.2854537442024321,0.045197435,0.045197435,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GPR158,1.308920988951188,0.045301823,0.045301823,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TOMM7,-0.1590987770303281,0.045304808,0.045304808,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CIDECP1,0.4012688945708473,0.045372239,0.045372239,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01460,-1.049044930627856,0.045409674,0.045409674,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107984862,0.7816994931391698,0.045471117,0.045471117,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM250,0.2873589507476392,0.045727771,0.045727771,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MAMLD1,-0.5800589444033846,0.045745773000000003,0.045745773000000003,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SOHLH2,1.131753850014395,0.045803028,0.045803028,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
STAT3,-0.2538280784463514,0.045948615,0.045948615,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NACA,-0.1709672229179518,0.045963298,0.045963298,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RNF216-IT1,1.3990749237083286,0.046088428,0.046088428,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
NEIL2,0.22501990450281945,0.046089516,0.046089516,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105374814,1.1499498049761534,0.046108785,0.046108785,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MAP2,0.5304275233464533,0.046135382,0.046135382,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC45A2,1.0332771123629532,0.0462193,0.0462193,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC403312,0.8374747407069046,0.046268538,0.046268538,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
BACE2,-0.9706433710687876,0.046269339,0.046269339,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KLHL3,0.5952960063198424,0.046292607,0.046292607,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NFIB,-0.9469903162854404,0.046321609,0.046321609,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SKA1,-1.472603658251795,0.046360515,0.046360515,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM106C,-0.4485207583369874,0.046368956,0.046368956,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC25A51P4,-1.9150330702207743,0.046427993,0.046427993,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
KLHL23,-0.5164302483953012,0.046441348,0.046441348,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM150C,-0.3429862411355919,0.04646932,0.04646932,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MRPL39,-0.2034425522746311,0.046474675,0.046474675,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF26,0.30473743488146626,0.046506533,0.046506533,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CLCN1,1.020316939956918,0.04655765,0.04655765,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
